kepid,tce_plnt_num,tce_period,tce_time0bk,tce_duration,tce_depth,tce_prad,tce_model_snr,tce_max_mult_ev,tce_num_transits,tce_impact,tce_steff,tce_sradius,av_training_set,av_pred_class
3957477,3,0.978152,131.963,2,281.5,1.585,-1,12.27,0,0.1,5566.00,0.955,"AFP","AFP"
3957584,1,4.46886,134.151,13.84,18.06,0.8268,10.34,10.81,300,0.6468,7717.00,1.835,"AFP","AFP"
3967333,2,0.562234,131.923,2.675,0.2439,0.07471,0.0125,10.92,1814,0.4718,6937.00,1.465,"AFP","AFP"
3967333,3,0.522033,131.633,1.5,130.7,1.696,-1,8.166,667,0.1,6937.00,1.465,"NTP","NTP"
3967760,1,5.52419,135.622,2.764,484,2.034,18.77,17.2,192,0.2558,5497.00,0.936,"PC","PC"
3967760,2,8.77513,133.705,3.245,404.8,1.855,12.96,12.52,119,0.2167,5497.00,0.936,"PC","PC"
3968961,1,0.643425,132,1.579,167.6,2.652,8.575,10.12,1655,0.9021,7292.00,1.763,"UNK","NTP"
4043443,1,119.84,161.864,3.613,5567,8.592,73.44,73.89,10,0.974,4600.00,0.685,"AFP","AFP"
4043443,2,119.84,137.658,2.03,4668,4.491,67.59,68.04,13,0.02171,4600.00,0.685,"AFP","AFP"
4043674,1,459.285,260.273,4.859,229.6,2.731,5.967,10.56,3,0.05552,6024.00,1.805,"NTP","NTP"
4044005,1,17.512,139.258,1.832,4468,12.08,504.5,518.4,76,0.9765,6224.00,1.132,"PC","PC"
4068256,1,0.795508,131.566,2.553,9.645,0.4137,2.4,9.613,1348,0.9038,5524.00,1.105,"AFP","AFP"
4068256,2,3.41802,133.809,3.781,100.7,1.183,9.296,8.214,240,0.6999,5524.00,1.105,"UNK","NTP"
4068256,3,0.795533,131.928,3.242,38.15,0.6692,9.111,9.921,1202,0.06144,5524.00,1.105,"AFP","AFP"
4078157,1,16.0257,143.32,3.532,2.847e+04,23.56,229.6,301.8,54,1,5767.00,0.799,"AFP","AFP"
4078157,2,16.0249,137.125,3.022,961.6,2.474,13.78,13.51,52,0.1784,5767.00,0.799,"AFP","AFP"
4078311,1,9.84256,134.025,1.561,614.3,2.384,16.28,14.93,109,0.2127,5589.00,0.974,"PC","PC"
4142789,3,0.505255,131.867,1.5,175.6,0.711,-1,8.659,1178,0.1,5135.00,0.528,"AFP","AFP"
4142847,1,210.631,300.725,8.233,1963,2.93,20.37,21.48,6,0.09037,4905.00,0.682,"PC","PC"
4142847,2,2.88893,132.147,1.738,433.5,1.733,22.64,20.33,457,0.9,4905.00,0.682,"PC","PC"
4143755,1,19.5566,149.931,8.038,297,2.478,87.9,78.71,70,0.4984,5622.00,1.406,"PC","PC"
4164922,1,1.2107,132.392,1.407,161.9,1.175,49.33,42.48,879,0.9,5014.00,0.756,"PC","PC"
4164994,1,10.5068,139.439,3.864,1.378e+04,9.389,326.5,340.5,83,0.5392,5122.00,0.784,"PC","PC"
4165473,1,13.0237,139.453,4.36,625.5,2.836,46.23,43.24,78,0.9042,5627.00,0.945,"PC","PC"
4165739,1,483.857,139.388,5.082,116.2,1.435,4.352,7.799,3,0.4411,6616.00,1.298,"UNK","NTP"
4180396,1,3.68437,132.606,1.742,52.72,1.572,27.36,24.13,291,0.3277,9589.00,2.095,"NTP","NTP"
4180396,2,1.84215,131.9,2.471,24.43,1.061,18.82,19.37,579,0.1,9589.00,2.095,"AFP","AFP"
4180396,3,1.22811,131.734,4.531,10.73,0.7729,10.8,12.42,875,0.8624,9589.00,2.095,"NTP","NTP"
4180396,4,0.73687,131.95,1.484,16.2,0.9699,13.77,10.88,581,0.9,9589.00,2.095,"UNK","NTP"
4180396,5,1.8415,132.175,5,47.26,1.475,-1,9.296,206,0.1,9589.00,2.095,"AFP","AFP"
4261149,1,1.38471,132.582,4.099,34.5,0.8845,8.646,9.402,962,0.4991,6921.00,1.454,"UNK","NTP"
4261960,1,1.46125,131.787,1.544,201,1.03,12.48,12.15,781,0.703,5227.00,0.678,"UNK","AFP"
4262040,1,92.4564,211.269,15.73,120.3,1.802,11.79,11.4,14,0.1282,5316.00,1.672,"PC","AFP"
4262581,1,37.6467,161.466,6.366,401.7,1.834,27.05,25.52,33,0.7365,5758.00,0.847,"PC","PC"
4276716,1,20.6656,132.01,3.309,111.8,0.6908,18.37,17.82,50,0.01909,4830.00,0.676,"PC","PC"
4276821,1,1.76575,131.638,4.888,82.54,1.284,8.076,8.187,609,0.3227,9963.00,1.367,"AFP","AFP"
4276821,2,1.76577,132.48,7.984,71.21,1.211,9.972,8.007,619,0.5325,9963.00,1.367,"AFP","AFP"
4276892,1,6.42878,132.116,14.65,10.02,1.129,9.989,10.15,172,0.08983,9202.00,3.495,"UNK","NTP"
4357985,2,8.65325,134.305,1.603,264.2,1.229,9.059,9.338,155,0.4382,5210.00,0.749,"AFP","AFP"
4358206,1,0.951158,131.921,1.319,209.4,3.487,16.78,19.84,1407,0.9005,6093.00,2.039,"AFP","AFP"
4358206,2,0.951268,131.778,1.786,396.4,4.061,10.28,13.89,636,0.0003213,6093.00,2.039,"AFP","AFP"
4358355,1,3.39695,134.854,6.907,9.348,0.9066,8.977,9.482,400,0.9557,8435.00,2.416,"AFP","AFP"
4381016,2,1.21937,131.997,3.015,59.83,2.506,8.422,7.443,876,0.2238,7226.00,3.211,"AFP","AFP"
4381016,3,1.2194,132.583,3.123,67.15,2.645,10.96,9.185,876,0.1073,7226.00,3.211,"AFP","AFP"
4381221,1,0.659696,132.081,1.913,169.7,5.104,12.04,11.69,1619,0.7048,7818.00,3.65,"AFP","AFP"
4381221,2,0.651052,131.597,2.377,213.3,6.21,13.19,9.558,1223,0.8947,7818.00,3.65,"AFP","AFP"
3836439,1,1.54034,132.019,2.195,2.4e+04,35.95,2189,9333,864,0.009236,7394.00,2.283,"UNK","AFP"
3836439,2,0.7702,131.992,2,415.8,4.731,-1,56.05,869,0.1,7394.00,2.283,"NTP","NTP"
3836450,1,1.54036,132.006,1.68,55.16,0.6155,14.77,14.16,863,0.6643,5160.00,0.784,"AFP","AFP"
3836453,1,1.5404,131.998,1.496,140.5,0.9363,58.49,51.6,863,0.7039,4952.00,0.736,"AFP","AFP"
3852644,2,0.947233,132.251,1.645,126.4,2.59,11.16,8.687,808,0.9883,8175.00,1.677,"UNK","NTP"
3852655,1,11.629,132.823,2.858,91.93,1.077,13.4,12.93,118,0.1888,5721.00,1.131,"AFP","PC"
3852712,1,514.681,149.72,14.67,297.7,2.587,2.824,8.111,3,0.4007,6422.00,1.47,"UNK","NTP"
3852712,2,342.805,384.372,3.74,197.3,2.072,2.27,10.51,3,0.00348,6422.00,1.47,"NTP","NTP"
3864417,1,0.553902,131.949,3.434,234.2,2.84,16.45,13.02,1934,0.5765,7084.00,1.772,"UNK","NTP"
3864417,2,0.636865,131.727,1.528,327.6,3.276,4.924,16.42,501,0.2809,7084.00,1.772,"AFP","AFP"
3864417,3,0.636828,131.911,1.299,1300,7.456,16.73,12.74,461,0.9,7084.00,1.772,"AFP","AFP"
3864443,1,0.975285,131.742,1.578,2358,14.36,9.068,14.39,1096,0.7604,6781.00,2.708,"UNK","NTP"
3939069,1,4.05839,135.293,10.9,49.7,0.5347,8.362,8.35,336,0.234,5141.00,0.773,"UNK","NTP"
3939150,1,17.3241,142.103,7.879,244.8,2.974,40.96,38.8,78,0.4911,5968.00,1.857,"PC","PC"
3939150,2,33.0062,145.392,7.173,264.7,3.005,31.22,31.2,38,0.09624,5968.00,1.857,"PC","PC"
3940372,1,7.40535,133.476,3.045,274,0.6587,7.868,7.131,180,0.08436,3460.00,0.406,"NTP","NTP"
3957584,2,4.46965,132.519,14.43,16.1,0.7667,10.26,10.38,307,0.5247,7717.00,1.835,"AFP","AFP"
3957584,3,4.46949,135.524,11.14,15.11,0.8266,10.37,8.12,306,0.9021,7717.00,1.835,"AFP","AFP"
3957622,1,501.56,175.437,13.1,845.5,3.229,5.042,8.84,3,0.7027,6184.00,1.038,"NTP","NTP"
3957739,1,2.63351,132.248,1.62,862.5,8.337,44.25,56.58,505,0.1453,4897.00,2.916,"AFP","AFP"
3968961,2,0.674552,131.977,1.5,183.8,2.448,7.039,8.069,1199,0.3,7292.00,1.763,"UNK","NTP"
3968961,3,1.71067,132.652,3.74,273.6,2.983,7.805,7.109,479,0.3241,7292.00,1.763,"UNK","NTP"
3969604,1,0.602975,131.665,1.913,65.55,0.7972,8.553,8.425,1772,0.6984,5831.00,0.921,"NTP","NTP"
4044353,1,0.523999,131.98,1.538,30.73,2.595,7.996,8.3,2553,0.8943,8523.00,4.051,"AFP","AFP"
4044353,2,0.524006,131.742,0.9108,85.39,4.898,20.25,12.07,2545,0.9842,8523.00,4.051,"AFP","AFP"
4047631,1,4.79089,132.017,0.7248,273.4,0.9042,17.32,13.22,282,0.5188,4329.00,0.524,"PC","PC"
4047900,1,423.29,331.925,12.75,846.6,1.416,5.585,9.228,3,0.4413,4401.00,0.48,"UNK","NTP"
4069039,1,0.692682,131.702,1.313,68.47,0.7177,8.621,7.267,1537,0.977,5278.00,0.636,"UNK","AFP"
4069063,1,0.504291,131.911,0.9101,1870,5.315,257.9,443.7,2113,0.4464,6140.00,1.187,"UNK","AFP"
4069213,1,5.19426,134.573,7.136,4.133e+04,42.14,5554,5946,209,0.3566,6385.00,2.03,"AFP","AFP"
4069213,2,5.19425,131.899,6.57,2178,10.55,340.5,334.3,209,0.8196,6385.00,2.03,"AFP","AFP"
4078620,1,425.962,326.602,11.42,112.4,1.374,5.344,8.085,3,0.3192,6177.00,1.285,"UNK","NTP"
4078693,1,2.75654,133.024,1.181,3434,9.771,340.3,373.2,387,0.3,5496.00,1.669,"AFP","AFP"
4078693,2,2.75654,131.649,1.202,1403,6.77,153.6,147.4,387,0.7189,5496.00,1.669,"AFP","AFP"
4078743,1,0.754115,132.093,2.081,9.035,0.5646,3.258,9.319,1424,0.7,8770.00,1.749,"AFP","AFP"
4144231,1,22.9134,140.649,3.817,5536,7.752,104.5,119.5,50,0.9998,5443.00,0.583,"AFP","AFP"
4144236,1,22.9135,140.646,4.15,2.491e+05,164.2,1.085e+04,2.856e+04,60,0.7045,6620.00,2.641,"AFP","AFP"
4144236,2,22.9131,140.848,16.35,612.5,12.47,29.91,22.55,58,1,6620.00,2.641,"AFP","AFP"
4144236,3,10.0048,136.473,2.66,67.12,2.515,13.68,13.12,124,0.895,6620.00,2.641,"PC","PC"
4165903,1,1.23252,132.753,1.792,92.64,1.808,10.29,9.912,699,0.9968,6573.00,1.058,"UNK","AFP"
4165960,1,6.7745,137.139,2.489,475.1,3.025,40.82,36.94,159,0.9881,6483.00,0.883,"AFP","AFP"
4168490,1,0.849272,132.048,2.722,62.51,0.6824,7.716,8.181,1221,0.0652,5977.00,0.863,"UNK","NTP"
4168574,1,5.57525,134.112,8.389,118,5.644,6.347,7.526,197,0.9054,7928.00,4.435,"NTP","NTP"
4180401,1,15.4127,144.974,2.926,731.5,2.271,27.59,26.91,57,0.2759,5240.00,0.856,"AFP","AFP"
4180401,2,15.4125,139.153,3.19,269.5,1.368,10.76,10.48,59,0.1668,5240.00,0.856,"AFP","AFP"
4181421,1,4.51787,134.788,10.57,27.36,1.202,8.642,10.81,242,0.8753,6856.00,2.011,"NTP","NTP"
4263127,1,0.674573,131.595,1.921,235.1,3.015,12.3,11.1,1981,0.6961,7247.00,1.834,"UNK","NTP"
4263127,2,0.521537,131.869,1.429,294.8,3.66,14.25,12.76,1805,0.9015,7247.00,1.834,"UNK","NTP"
4263127,3,1.38642,132.669,3.5,128.7,2.11,-1,12.31,642,0.1,7247.00,1.834,"UNK","NTP"
4263293,1,8.45747,133.871,2.316,1303,1.913,35.03,32.57,164,0.4915,4345.00,0.521,"PC","PC"
4277242,1,0.818474,132.059,2.679,8.944,1.095,11.89,10.97,1309,0.9002,8367.00,3.153,"UNK","NTP"
4277304,1,51.5678,168.875,5.534,202.2,1.393,10.94,11.02,22,0.8031,5285.00,0.876,"PC","PC"
4277581,1,0.644369,132.093,1.892,91.6,0.9997,11.92,7.546,1344,0.9283,5927.00,0.86,"UNK","NTP"
4358355,2,3.39666,133.142,14.47,10.51,0.8248,10.94,10.29,403,0.6083,8435.00,2.416,"AFP","AFP"
4358571,1,0.673211,131.756,2.906,22.87,1.091,3.837,8.467,1987,0.79,7153.00,2.077,"UNK","NTP"
4358571,2,1.02963,131.52,1.429,136.4,2.464,8.954,9.04,671,0.09778,7153.00,2.077,"UNK","NTP"
4365442,1,1.71441,131.868,3.225,53.4,1.064,22.67,22.08,785,0.001519,6335.00,1.449,"AFP","AFP"
4365461,1,1.71441,131.863,3,8.32e+04,47.27,-1,1.441e+04,790,0.1,6351.00,1.626,"AFP","AFP"
4381282,1,0.995143,132.16,1.352,125.3,0.7242,10.39,10.4,1073,0.4954,5271.00,0.63,"AFP","AFP"
4381282,2,0.995147,131.669,1.668,94.62,0.6295,8.745,9.542,1076,0.5091,5271.00,0.63,"AFP","AFP"
4381429,1,16.4737,142.679,4.326,514.4,1.704,12.5,10.71,65,0.2975,5364.00,0.754,"PC","PC"
4381649,1,0.660132,132.059,1.866,44.12,2.099,8.583,11.01,1617,0.9281,7780.00,2.658,"AFP","AFP"
3836509,1,1.54038,132.002,1.665,415.7,31.28,49.65,45.23,808,0.4976,4964.00,15.15,"AFP","AFP"
3836522,1,1.54039,131.997,1.437,448.2,2.147,57.26,49.75,863,0.7001,5466.00,0.946,"AFP","AFP"
3836558,1,1.5404,132,1.759,143.1,1.077,17.98,16.34,863,0.4324,5649.00,0.884,"AFP","AFP"
3853654,1,0.595582,131.961,2.001,119,2.298,11,11.66,2248,0.5016,8037.00,2.027,"AFP","AFP"
3853654,2,0.595591,131.737,2,134.9,2.389,13.05,12,2244,0.09185,8037.00,2.027,"AFP","AFP"
3853654,3,0.740509,131.615,2.5,239.1,3.179,-1,12.9,650,0.1,8037.00,2.027,"UNK","NTP"
3853673,1,0.643798,132.05,0.8184,292.1,1.71,31.69,24.56,2078,0.9117,5949.00,0.83,"AFP","AFP"
3865298,1,9.53063,134.843,5.822,3.158e+05,58.83,1955,3232,10,0.5873,5501.00,0.912,"AFP","AFP"
3865298,2,9.53043,138.232,5.976,3.106e+05,59.35,2100,3158,9,0.6096,5501.00,0.912,"AFP","AFP"
3865358,1,1.04459,132.57,2.733,31.06,1.23,6.533,8.967,1021,0.9,8077.00,1.903,"UNK","NTP"
3865567,1,11.1162,133.1,4.24,4598,8.175,119.4,178.4,99,0.9185,6122.00,0.996,"AFP","AFP"
3940418,1,4.783,132.246,2.663,1039,3.23,68.51,61.83,281,0.9163,5170.00,0.807,"PC","PC"
3941283,1,0.62615,131.791,1.509,23.33,1.26,12.52,12.27,2133,0.7,8014.00,2.43,"AFP","AFP"
3941283,2,0.626169,132.088,1.551,30.48,1.36,15.79,12.1,2135,0.1013,8014.00,2.43,"AFP","AFP"
3957739,2,2.63358,131.999,1.278,1206,9.941,67.93,62.92,506,0.2312,4897.00,2.916,"AFP","AFP"
3958707,1,354.692,419.71,9.9,444.2,5.057,6.471,7.536,3,0.5272,5335.00,2.355,"UNK","NTP"
3962243,1,31.884,160.21,6.109,906.5,3.81,22.68,22.07,31,0.9382,6102.00,1.026,"PC","PC"
3962243,2,14.1285,142.893,3.53,594.5,2.665,20.53,19.66,72,0.6863,6102.00,1.026,"PC","PC"
3969604,2,0.771177,131.65,3.59,94.7,0.8886,9.211,7.455,1135,0.07937,5831.00,0.921,"NTP","NTP"
3969687,1,16.3583,141.257,9.698,111.2,2.164,19.99,19.4,67,0.8812,6133.00,1.765,"PC","PC"
3969800,1,0.580263,131.816,0.6824,459.8,6.123,9.155,10.87,1835,0.9,7769.00,2.39,"AFP","AFP"
3969800,2,0.580291,132.042,0.8925,467.7,5.253,10.84,10.58,1840,0.09726,7769.00,2.39,"AFP","AFP"
4047915,1,9.08729,132.176,14.21,25.55,0.803,8.227,8.252,148,0.886,6472.00,1.377,"NTP","NTP"
4048168,1,3.21685,134.458,9.321,33.43,1.543,7.031,9.072,413,0.02821,7110.00,2.655,"AFP","AFP"
4048168,2,3.21653,132.389,7.064,53.09,1.963,10.81,9.523,424,0.3138,7110.00,2.655,"AFP","AFP"
4069477,1,0.51932,131.758,1.24,20.69,1.46,5.953,8.153,2051,0.7937,7409.00,2.908,"UNK","NTP"
4070376,1,1.63457,132.349,1.828,2167,4.657,89.21,324.7,654,0.4326,6124.00,0.978,"NTP","AFP"
4072333,1,2.00775,132.578,1.967,348,1.634,20.4,19.19,528,0.4997,5653.00,0.857,"AFP","AFP"
4072526,1,33.1995,153.664,5.044,1074,2.442,33.14,30.71,33,0.132,5307.00,0.76,"PC","PC"
4078743,2,0.754145,131.553,1.917,30.42,1.116,10.69,9.359,1414,0.9008,8770.00,1.749,"AFP","AFP"
4078743,3,0.754163,131.821,2.019,38.9,1.118,12.98,8.748,1417,0.2855,8770.00,1.749,"AFP","AFP"
4079482,1,0.726393,131.9,2.3,150,3.255,10.28,15.12,1477,0.9031,8026.00,2.282,"AFP","AFP"
4144238,1,22.9134,140.652,2.588,287.9,3.464,14.94,12.93,60,0.364,6362.00,2.003,"AFP","AFP"
4144576,1,0.813164,131.828,1.388,171.4,1.041,38.49,33.21,1641,0.5,5285.00,0.78,"PC","PC"
4147444,1,1.80369,131.515,1.498,75.43,1.03,45.66,40.74,740,0.3085,6438.00,1.166,"PC","PC"
4149412,1,375.498,162.986,4.167,219.2,2.144,6.558,8.921,3,0.4544,5870.00,1.421,"UNK","NTP"
4168574,2,4.3383,134.931,2.678,199.9,6.33,8.092,7.32,199,0.1243,7928.00,4.435,"NTP","NTP"
4168579,1,4.51513,133.364,14.36,36,1.937,10.55,8.937,242,0.9003,7757.00,2.783,"AFP","AFP"
4168579,2,4.51321,135.713,4.892,66.27,2.323,8.864,9.105,238,0.3777,7757.00,2.783,"AFP","AFP"
4181421,2,2.25888,131.662,10.93,31.33,1.178,12.87,10.02,486,0.5799,6856.00,2.011,"NTP","NTP"
4181749,1,4.09257,135.241,14.32,201.8,0.9261,9.786,9.23,219,0.2335,4946.00,0.666,"UNK","NTP"
4242147,1,28.7828,132.316,3.437,1013,1.768,33.39,32.32,50,0.04298,4500.00,0.577,"PC","PC"
4242315,1,1.05806,131.712,2.816,14.53,0.7027,10.45,10.1,1261,0.1109,7216.00,1.818,"AFP","AFP"
4263293,2,17.2812,136.006,2.748,1429,1.996,28.8,27.41,80,0.4735,4345.00,0.521,"PC","PC"
4263293,3,32.134,142.273,2.631,1119,1.873,15.64,15.56,41,0.7134,4345.00,0.521,"PC","PC"
4263529,1,10.104,132.893,0.9532,1284,3.901,66.42,53.33,137,0.9394,5529.00,0.845,"PC","PC"
4263932,1,5.3451,136.02,15.26,52.34,1.098,10.28,10.46,251,0.0003279,6735.00,1.507,"NTP","NTP"
4278221,1,1.3406,132.244,1.597,109.4,1.414,56.51,47.72,801,0.9,6007.00,1.138,"PC","PC"
4279066,1,12.6507,140.245,15.91,91.6,2.118,10.01,9.093,85,0.8764,6638.00,1.932,"AFP","AFP"
4279066,2,6.32498,134.544,15.24,84.79,1.806,10.14,9.536,87,0.287,6638.00,1.932,"NTP","NTP"
4279066,3,12.6532,142.934,11.6,69.32,1.873,9.745,9.541,86,0.8996,6638.00,1.932,"AFP","AFP"
4365645,1,4.16787,135.284,2.218,161.7,1.116,31,28.93,325,0.7,5302.00,0.821,"PC","PC"
4366323,1,40.351,153.418,3.667,563.3,2.03,11.3,10.69,31,0.6359,5658.00,0.815,"PC","PC"
4366913,1,1.11528,131.522,2.527,121.5,4.191,19.92,17.57,1204,0.3084,7693.00,3.751,"AFP","AFP"
4381649,2,0.660166,131.697,2.196,46.71,2.108,8.429,10.16,1620,0.9004,7780.00,2.658,"AFP","AFP"
4382014,1,2.3835,132.515,4.936,31.18,0.7938,6.709,7.426,452,0.5,6575.00,1.376,"NTP","NTP"
4382014,2,3.27816,134.659,4.547,45.94,1.307,8.271,8.776,256,0.991,6575.00,1.376,"AFP","AFP"
3836727,1,7.63486,136.02,14.94,41.16,0.5683,7.633,8.173,180,0.8864,5959.00,0.764,"AFP","AFP"
3836727,2,7.63547,138.99,14.39,48.63,0.625,9.409,9.07,177,0.9008,5959.00,0.764,"AFP","AFP"
3836772,1,0.678801,132.025,1.877,28.67,0.9453,4.536,10.63,1970,0.7017,6214.00,1.647,"UNK","NTP"
3837702,1,0.537812,131.983,2.505,22.18,0.7539,4.77,9.49,2486,0.546,6663.00,1.538,"AFP","AFP"
3854101,1,293.506,328.727,3.352,6709,10.22,47.51,52.37,4,0.9524,5561.00,0.854,"PC","PC"
3854437,1,1.83005,133.198,6.666,40.76,0.6522,10.23,7.584,737,0.6729,5868.00,0.964,"AFP","AFP"
3854437,2,1.83006,132.275,6.349,32.81,0.5882,9.187,7.268,737,0.6918,5868.00,0.964,"AFP","AFP"
3854496,1,9.4587,136.821,3.662,288.8,2.058,8.325,7.894,138,0.897,6210.00,1.033,"UNK","PC"
3865567,2,11.1162,140.841,1.895,923.1,3.028,24.87,22.82,94,0.0534,6122.00,0.996,"AFP","AFP"
3865595,1,5.59185,132.88,1.687,252.1,87.87,29.7,27.5,188,0.2484,3915.00,58.33,"AFP","AFP"
3865991,1,0.589324,131.845,2.178,11.42,0.6101,6.341,7.921,1812,0.03184,6910.00,1.786,"AFP","AFP"
3941283,3,0.542507,131.832,1.532,32.16,1.432,10.23,7.555,1297,0.5076,8014.00,2.43,"UNK","NTP"
3941581,1,0.961434,131.968,3.233,2.233,0.3829,3.755,11.4,1390,0.8997,7716.00,2.213,"NTP","NTP"
3942392,1,5.34495,132.302,11.6,48.81,1.521,8.362,7.225,257,0.3601,7056.00,2.128,"NTP","NTP"
3942446,1,119.062,149.222,3.077,5951,9.243,73.79,75.82,13,0.934,5697.00,0.92,"PC","PC"
3962243,3,48.6477,172.123,4.161,588.1,2.589,11.41,10.57,20,0.5825,6102.00,1.026,"PC","PC"
3962357,1,14.5539,134.116,5.535,309.2,2.051,23.54,23.04,75,0.4143,6362.00,1.144,"PC","PC"
3962684,1,25.9513,154.906,10.53,151.7,2.813,10.28,10.02,40,0.8805,5109.00,1.922,"UNK","AFP"
3962684,2,25.9552,148.845,5.87,147.8,2.271,8.648,7.812,43,0.1242,5109.00,1.922,"UNK","AFP"
3969800,3,0.580196,131.974,1.747,728.6,7.567,10.98,7.467,1016,0.9,7769.00,2.39,"AFP","AFP"
3969803,1,0.925753,131.938,5.688,23.57,0.543,10.11,8.795,1166,0.07791,6211.00,1.116,"UNK","NTP"
3970117,1,110.295,235.751,16.55,1.82e+05,38.74,2310,2777,10,0.2043,5755.00,0.904,"AFP","AFP"
4048494,1,0.658164,131.529,1.092,10.94,1.072,2.665,18.91,2029,0.9771,7852.00,2.518,"AFP","AFP"
4048494,2,0.657997,132.01,1.676,41.9,1.684,7.621,13.12,2035,0.4418,7852.00,2.518,"AFP","AFP"
4048494,3,0.806792,132.071,3.128,76.47,2.415,9.03,7.259,1102,0.7834,7852.00,2.518,"NTP","NTP"
4048769,1,0.706216,131.938,2.607,17.7,1.157,8.178,7.305,1898,0.5,6993.00,2.652,"AFP","AFP"
4072582,1,0.781382,132.133,2.344,233.2,3.898,14.88,9.617,1368,0.9368,7952.00,2.108,"UNK","NTP"
4072582,2,0.50663,131.758,1.483,128,2.789,6.285,8.74,1435,0.9,7952.00,2.108,"AFP","AFP"
4072582,3,0.506607,131.558,1.5,188.6,2.927,-1,8.837,1431,0.1,7952.00,2.108,"AFP","AFP"
4072750,1,1.19102,131.912,2.818,29.12,0.8612,10,10.61,898,0.773,7071.00,1.46,"AFP","AFP"
4079482,2,0.726409,132.142,2.477,422.2,4.755,24.47,17.7,1471,0.138,8026.00,2.282,"AFP","AFP"
4079482,3,0.726411,131.657,2.5,412.2,4.695,-1,21.41,1474,0.1,8026.00,2.282,"AFP","AFP"
4079530,1,17.7273,144.067,4.123,1.521e+05,35.15,1534,2238,25,0.08594,6021.00,0.895,"AFP","AFP"
4079530,2,17.7271,132.785,6.751,6721,8.296,112.5,117.9,25,0.8378,6021.00,0.895,"AFP","AFP"
4079535,1,17.7272,144.069,4.015,1.846e+04,15.14,261.9,529.5,49,0.7788,6191.00,1.01,"AFP","AFP"
4149450,1,3.21509,133.781,3.869,154.1,1.138,46.55,42.85,417,0.01181,5541.00,0.934,"PC","PC"
4149684,1,4.32085,132.418,4.215,7.821e+04,47.61,5595,7589,301,0.9532,6098.00,1.083,"UNK","AFP"
4150390,1,55.2518,144.456,6.058,4.244e+04,24.21,583.6,606.6,19,0.9077,5800.00,0.841,"AFP","AFP"
4150390,2,55.2513,180.326,4.277,2769,4.401,46.53,46.95,20,0.1036,5800.00,0.841,"AFP","AFP"
4170511,1,5.64533,135.748,15.37,63.4,1.141,10.61,9.212,193,0.4216,6538.00,1.399,"AFP","AFP"
4170511,2,5.64553,131.972,10.89,54.62,1.296,9.797,8.028,194,0.9603,6538.00,1.399,"AFP","AFP"
4170631,1,0.902977,131.761,1.196,874.8,11.94,14.22,11.93,1184,0.7,7693.00,3.751,"AFP","AFP"
4170631,2,0.902995,132.3,0.6112,1155,15.63,11.9,11.32,1184,0.9,7693.00,3.751,"AFP","AFP"
4242315,2,1.05799,132.209,4.764,14.66,0.7053,13.03,8.671,1271,0.0885,7216.00,1.818,"AFP","AFP"
4242575,1,658.87,185.95,14.78,156.5,1.666,2.379,9.502,3,0.524,6197.00,1.29,"UNK","NTP"
4242692,1,1.13855,132.463,2.06,83.56,1.465,29,26.63,1177,0.5918,6522.00,1.528,"PC","PC"
4264365,1,0.78175,132.037,2.369,131.2,2.851,18.13,13.18,1711,0.7022,6972.00,2.321,"AFP","AFP"
4264365,2,0.781726,131.863,2.934,127.2,2.68,13.49,11.74,1710,0.3721,6972.00,2.321,"AFP","AFP"
4264365,3,0.781734,132.23,2,215.5,3.449,-1,11.46,1711,0.1,6972.00,2.321,"AFP","AFP"
4264546,1,0.555436,132,1.445,0.5981,0.2644,0.5576,9.154,2407,0.9015,6958.00,2.936,"UNK","NTP"
4281581,1,1.93497,132.727,1.513,63.9,2.899,6.29,8.804,549,0.899,8354.00,3.117,"UNK","NTP"
4281895,1,9.54359,137.774,3.71,6.808e+04,27.02,8194,1.272e+04,110,0.9259,5490.00,0.694,"UNK","AFP"
4282191,1,41.7082,153.542,8.398,329.1,2.232,15.77,16.05,24,0.6821,6446.00,1.155,"PC","PC"
4282390,1,1.96139,132.303,4.752,43.26,0.9362,12.24,12.24,547,0.283,6613.00,1.404,"UNK","NTP"
4366913,2,2.22991,132.36,3.468,228.4,5.695,24.57,19.84,595,0.1,7693.00,3.751,"AFP","AFP"
4366913,3,2.22968,133.479,5.018,165.6,4.848,19.89,15.78,606,0.1,7693.00,3.751,"AFP","AFP"
4366913,4,1.11525,131.711,1.5,136.1,4.527,11.86,9.336,942,0.5,7693.00,3.751,"AFP","AFP"
4367544,1,1.19562,131.559,4.5,3995,8.801,-1,201.6,73,0.1,5583.00,1.413,"UNK","AFP"
4367616,1,5.35686,135.068,16.01,19.35,0.3785,9.213,8.385,255,0.637,6007.00,0.817,"UNK","NTP"
4382014,3,3.27793,133.005,6.022,45.49,0.9717,8.093,9.317,275,0.5929,6575.00,1.376,"AFP","AFP"
4382143,1,616.645,179.317,9.032,72.62,81.94,3.112,16.81,3,0.9103,3771.00,74.61,"NTP","NTP"
4382143,2,578.556,216.646,10.3,76.91,69.92,3.435,12.76,3,0.7019,3771.00,74.61,"NTP","NTP"
4382785,1,1.23683,131.973,2.426,20.56,0.6413,10.25,7.243,868,0.5,6613.00,1.366,"NTP","NTP"
3837702,2,0.535408,131.943,1.739,48.34,1.258,6.546,9.08,1253,0.9107,6663.00,1.538,"AFP","AFP"
